file,meeting_title,start_time,bucket,label,description,num_evidence,evidence_quotes,cross_bucket_flag,admin_noise_flag,canonical,generic_flag,llm_contamination,evidence_support,label_accuracy,issue,off_topic,quality_score
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,nonsafety_use_cases,Trash/returns processing late-status alert,"Send alerts or dashboard summaries if trash or returns processing is still pending past a set time (e.g., 5 a.m..).",1,"for our trash or returns processing, we want to send an alert or some sort of a summary, or have it show up on a dashboard if something still shows at 12 a.m..",False,False,Task Status Alerts,False,False,4,3,"Evidence mentions 12 a.m. but label states 5 a.m., and label should clarify this is about visual detection status rather than just processing alerts",False,3.5
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,nonsafety_use_cases,Trailer detention and turnaround time tracking,Track trailer detention and turnaround time from inbound arrival to completion to improve operational efficiency.,2,"For us, our trailer detention time and turnaround time from the time that we get an inbound load to the time that our labor force is able to move on to the next task is kind of a critical method. | in terms of that trailer time and, like, that turnaround time, definitely something that we're interested in.",False,False,Driver and Vehicle Compliance,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Forklift collision and intersection compliance monitoring,Detect and alert on PIT-to-PIT and PIT-to-pedestrian proximity and failures to stop at intersections to prevent warehouse collisions.,2,"And typically these are more high risk, like pit to pit, which is power industrial trucks or pit to pit into civilians. | This is tracking two things, pit to pit and no stop at intersection.",True,False,Intersection Stop Compliance,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Suspended load hazard detection,Monitor and alert when people are under or near suspended loads to prevent severe or fatal injuries.,2,"Like we have a suspended load that's coming out. Actually, think it might have just been released, and that's like, you need that split second, because if that thing falls, or whatever falls on that person, that person might be dead or memed, right? | No speeding, no idling, suspended load when they're moving those, you know, those large boxes. Like you don't want anyone standing under those.",True,False,Suspended Load Hazard Detection,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,PPE compliance monitoring (hard hats/vests),Ensure workers wear required PPE such as hard hats and high-visibility vests at industrial sites like ports.,1,"PPE, right? That's, you know, you've got to have the hard hats and vests and stuff like that.",True,False,PPE Compliance Monitoring,False,True,4,5,,False,4.5
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Retail floor hazard detection,Detect floor hazards and notify staff to reduce customer-facing risk in stores and other high-risk zones.,3,"We point to examples like this and say you probably want to watch this area more closely because it is higher risk. | They had something on the floor that led to a costly customer incident. | With our camera, we are going to see those floor hazards and notify them quickly so someone can address them sooner.",True,False,Retail-Specific Safety Monitoring,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Ergonomic risk detection (improper bending/overreaching),Identify ergonomic violations like improper bending and overreaching to drive coaching and reduce strains and sprains.,3,"Is there a way to, you know, improper bend, also bad, but not really bad, and overreaching, same thing. | So again, like ergo, it's probably gonna happen a thousand times a day, and it's not something that's like an imminent danger. | oh, actually, ergo is your biggest issue or overreaching is your biggest issue.",True,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Cell phone distraction monitoring,Detect and report workers using cell phones on the floor to reduce distraction-related safety risks.,1,"like we add like cell phones are coming out where we want to track people having, using their cell phones.",True,False,Cellphone Distraction Detection,False,False,4,3,Label overly specific about 'reporting' and 'on the floor' - evidence only confirms cell phone tracking desire without those details,False,3.5
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Timely notifications and corrective action workflows,Send prompt notifications on safety incidents and enable assignment of corrective actions with owners and due dates.,2,"From here, you get notified through the available channels. | So if I want to sign this to someone, right? ... Like, want this done by today.",True,False,Real-Time Safety Alerts,False,False,4,5,,False,4.5
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Robot cell intrusion and safety interlock compliance monitoring,Watch robot workcells to detect people entering or bypassing fences/safety locks and prevent serious injuries.,2,"I install one camera to cover four robots so that anybody who goes near the robot when it's trying to do something can also, there's great videos of, you know, people getting killed as they approach a robot, which just swung around. | having something that's kind of like a big brother, then I'll come back to that big brother watching over to make sure nobody. It's jerry-rigging the fence and the security safety systems, the safety locks.",True,False,Robot Cell Safety Monitoring,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Vehicle speed monitoring (ports),Monitor vehicle speeding in port operations to enforce safe driving behaviors and site rules.,1,"No speeding, no idling, suspended load when they're moving those, you know, those large boxes.",True,False,Forklift Speed Monitoring,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Racking/structure impact detection and driver violation analysis,Detect forklift impacts on racking/structures and analyze preceding violations like speeding or failure to stop.,3,"every upright in his warehouse is destroyed. so I'm to the point where I walk through and I'm like, you need to shut down this entire aisle, like you can't put product in this aisle because all of it is so damaged | You can do no PEDSA, no speeding, stopping, like, so we can track that, like, okay, he hit this, he went too fast, he didn't stop. And you can see that indicator. | on Wednesday, Jimmy decided back into the corner of this structure, caused this much damage, yada, yada, yada, right?",True,False,Impact and Collision Detection,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Incident severity scoring and prioritization,Classify detected events by severity so teams focus response on the most dangerous issues first.,2,"Is there a way to kind of assign numbers to this, or is there, is that fraught with danger, severity? | There's stuff that we want to classify the severity that might, you know, distinguish, you know, your reaction or what needs to be taken in a course of action.",True,False,Incident Severity Scoring and Prioritization,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Safety hotspot heat mapping,Use heat maps to locate where most incidents occur and prioritize monitoring and interventions.,1,"What we do is heat mapping. If we want to do an analyzation of where the most instances are, we'll show you.",True,False,Safety Heatmaps and Hotspot Analysis,False,False,4,4,,False,4.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,safety_use_cases,Reduce injury and liability costs via targeted safety interventions,Review historical incident patterns to identify top injury and liability drivers and target them with monitoring and coaching.,3,One of the lower-hanging opportunities is reducing injury and liability costs. | we look at their historical incident data to understand the main drivers. | we create a summary presentation showing the main opportunity areas and the kinds of improvements customers often look for.,True,False,Reduce Injuries and Costs,False,False,5,5,,False,5.0
03a609d7-bd48-48aa-a708-650afb1d3a58.json,Orion Forge Industrial // Voxel,2022-06-30T13:00:00Z,nonsafety_use_cases,Food safety and controlled-environment compliance monitoring,Track hairnets/beard nets and monitor door open durations in controlled environments to support food safety and product integrity.,1,"They want to track food safety items like beard nets, hair nets, PPE, and door-open durations in sensitive areas.",True,False,PPE Compliance Monitoring,False,True,5,2,"Use case is correctly supported by evidence but miscategorized as nonsafety—food safety compliance and PPE monitoring are safety-related functions, not non-safety.",False,3.5
